network,title,seed,wd,layer_index,layer_name,layer_label,method_name,method_label,wd_value
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,54,features.5.2.block.3.0,f.5.2.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,54,features.5.2.block.3.0,f.5.2.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,54,features.5.2.block.3.0,f.5.2.b.3.0,ouidecay,OUIDecay,7.152704762489679e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,55,features.6.0.block.0.0,f.6.0.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,55,features.6.0.block.0.0,f.6.0.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,55,features.6.0.block.0.0,f.6.0.b.0.0,ouidecay,OUIDecay,0.00024043140014299596
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,56,features.6.0.block.1.0,f.6.0.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,56,features.6.0.block.1.0,f.6.0.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,56,features.6.0.block.1.0,f.6.0.b.1.0,ouidecay,OUIDecay,0.00016751809635594768
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,57,features.6.0.block.2.fc1,f.6.0.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,57,features.6.0.block.2.fc1,f.6.0.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,57,features.6.0.block.2.fc1,f.6.0.b.2.fc1,ouidecay,OUIDecay,9.957833205153018e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,58,features.6.0.block.2.fc2,f.6.0.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,58,features.6.0.block.2.fc2,f.6.0.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,58,features.6.0.block.2.fc2,f.6.0.b.2.fc2,ouidecay,OUIDecay,4.846296016662085e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,59,features.6.0.block.3.0,f.6.0.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,59,features.6.0.block.3.0,f.6.0.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,59,features.6.0.block.3.0,f.6.0.b.3.0,ouidecay,OUIDecay,0.0002125486304643129
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,60,features.6.1.block.0.0,f.6.1.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,60,features.6.1.block.0.0,f.6.1.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,60,features.6.1.block.0.0,f.6.1.b.0.0,ouidecay,OUIDecay,0.00024356281926429167
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,61,features.6.1.block.1.0,f.6.1.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,61,features.6.1.block.1.0,f.6.1.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,61,features.6.1.block.1.0,f.6.1.b.1.0,ouidecay,OUIDecay,0.00021595199016616294
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,62,features.6.1.block.2.fc1,f.6.1.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,62,features.6.1.block.2.fc1,f.6.1.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,62,features.6.1.block.2.fc1,f.6.1.b.2.fc1,ouidecay,OUIDecay,3.4266523081133895e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,63,features.6.1.block.2.fc2,f.6.1.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,63,features.6.1.block.2.fc2,f.6.1.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,63,features.6.1.block.2.fc2,f.6.1.b.2.fc2,ouidecay,OUIDecay,3.333e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,64,features.6.1.block.3.0,f.6.1.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,64,features.6.1.block.3.0,f.6.1.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,64,features.6.1.block.3.0,f.6.1.b.3.0,ouidecay,OUIDecay,0.00018976122872599202
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,65,features.6.2.block.0.0,f.6.2.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,65,features.6.2.block.0.0,f.6.2.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,65,features.6.2.block.0.0,f.6.2.b.0.0,ouidecay,OUIDecay,0.00022599869534988676
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,66,features.6.2.block.1.0,f.6.2.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,66,features.6.2.block.1.0,f.6.2.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,66,features.6.2.block.1.0,f.6.2.b.1.0,ouidecay,OUIDecay,0.00017490970385686255
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,67,features.6.2.block.2.fc1,f.6.2.b.2.fc1,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,67,features.6.2.block.2.fc1,f.6.2.b.2.fc1,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,67,features.6.2.block.2.fc1,f.6.2.b.2.fc1,ouidecay,OUIDecay,3.382018016244955e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,68,features.6.2.block.2.fc2,f.6.2.b.2.fc2,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,68,features.6.2.block.2.fc2,f.6.2.b.2.fc2,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,68,features.6.2.block.2.fc2,f.6.2.b.2.fc2,ouidecay,OUIDecay,3.467434232741174e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,69,features.6.2.block.3.0,f.6.2.b.3.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,69,features.6.2.block.3.0,f.6.2.b.3.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,69,features.6.2.block.3.0,f.6.2.b.3.0,ouidecay,OUIDecay,0.00016379363970576167
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,70,features.6.3.block.0.0,f.6.3.b.0.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,70,features.6.3.block.0.0,f.6.3.b.0.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,70,features.6.3.block.0.0,f.6.3.b.0.0,ouidecay,OUIDecay,0.0002182833376651799
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,71,features.6.3.block.1.0,f.6.3.b.1.0,uniform,WD fijo,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,71,features.6.3.block.1.0,f.6.3.b.1.0,adadecayg,AdaDecayG,5e-05
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,71,features.6.3.block.1.0,f.6.3.b.1.0,ouidecay,OUIDecay,0.00016623125380900813
efficientnetb0_stanfordcars,EfficientNet-B0 + Stanford Cars,1,5e-05,72,features.6.3.block.2.fc1,f.6.3.b.2.fc1,uniform,WD fijo,5e-05
